OID,VEG_POINT_SOURCE,AUTO_ID,CIRCUITNAME,UNDERBUILD,UNIQUE_SEGMENT_ID,VP_STATUS,WORK_VERIFICATION_STATUS,PI_COMPANY,SPECIES,RWD_EXC,DEAD_DYING,DIAMETER,HEIGHT,TAT_RESULT,TREE_MATRIX_SCORE,IMPACT_MATRIX_SCORE,PRESCRIP,WOOD_MAN,TRAFFIC,ENVIRONMENTAL_CONCERN,PI_COMMENTS,TW_COMPANY,TW_SUB,TW_FOREMAN_ISN,TW_ACT_WORK,TW_WORK_DATE,TW_COMMENTS,TW_BILLING_TYPE,TW_READY_TO_INVOICE,TW_INVOICING_STATUS,WM_COMPANY,WM_SUB,WM_DATE,WM_COMMENTS,EVM_LAST_EDITOR,EVM_LAST_EDITED,REGION,DIVISION,PARCEL_NAME,SITE_ADDRESS,PROPERTY_CITY,Creator,Created,Editor,Edited,GlobalID,UNIQUE_PARCEL_ID,EVM_SYNC_ID
-1,,VP_AW115-G19_1630897_2020,BRUNSWICK 1105,No,CIP_AW115-G24_383377,No Work Required Under EVM,,JEF_Jefferson Resources,Cedar,No,No,4,30,Do Not ABATE,,,NW_No Work,Not Needed,,,0.1 span from Pole 12 to ,,,,,,,Unit,No,Not Invoiced,,,,,rsoulj_awrr,5/13/2020 17:10:36,Sierra,SI_Sierra,,13008 SUMMIT RIDGE DR,NEVADA CITY,rsoulj_awrr,5/13/2020 17:10:36,BE_geomartawrrprod,5/13/2020 19:32:50,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821511,4cd48b6c-a2be-4f01-aa7a-c5d065d3c6cb
-1,,VP_AW115-G23_1630992_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,9,58,Do Not ABATE,,,F1B_FP-Rmv1 B,Haul offsite,,None Observed,Tree 75ft east of endpole. Tree is strike height for guy wire. Poor taper tree uphill of facilities ,,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash ,sfulfj_awrr,5/13/2020 15:55:13,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 15:47:17,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,29acb2de-dfb5-4170-834c-d6bf91e1b585
-1,,VP_AW115-G23_1630993_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,22,105,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,Tree 50ft east of endpole. Tree is sloped towards facilities ,,,,,,,Unit,No,Not Invoiced,,,,TBD,sfulfj_awrr,5/13/2020 16:00:37,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 16:00:37,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,e85e6828-0506-4196-899e-04de204e327b
-1,,VP_AW115-G23_1630994_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,14,90,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,Tree 55ft east of endpole. Tree is sloped towards facilities ,,,,,,,Unit,No,Not Invoiced,,,,TBD,sfulfj_awrr,5/13/2020 16:02:57,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 16:02:57,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,ffbc174a-16aa-47b5-9b2d-10b713f2506a
-1,,VP_AW115-G23_1630995_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,20,85,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,Tree 70ft east of endpole. Tree is sloped towards facilities. Has small canopy ,,,,,,,Unit,No,Not Invoiced,,,,TBD,sfulfj_awrr,5/13/2020 16:11:26,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 16:11:26,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,ad1da9a8-7708-4890-bd85-60c3c8d22f70
-1,,VP_AW115-G23_1630996_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,6,60,Do Not ABATE,,,F1B_FP-Rmv1 B,Haul offsite,,None Observed,Tree 70ft east of endpole. Tree is strike height for guy only. Tree is poor taper sloped towards facilities. ,,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash ,sfulfj_awrr,5/13/2020 16:20:45,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 16:20:45,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,18cc5a52-8f1c-4b3a-8bb2-c4b3270d5549
-1,,VP_AW115-G23_1630997_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,6,60,Do Not ABATE,,,F1B_FP-Rmv1 B,Haul offsite,,None Observed,Tree 70ft east of endpole. Tree is strike height for guy only. Tree is poor taper sloped towards facilities. ,,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash ,sfulfj_awrr,5/13/2020 16:26:52,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 16:26:52,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,fa3c53d3-a6a0-4ca5-b9e9-fd0cf9a8c85c
-1,,VP_AW115-G23_1630998_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,18,85,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,Tree 70ft east of endpole. Tree is sloped towards facilities. ,,,,,,,Unit,No,Not Invoiced,,,,TBD,sfulfj_awrr,5/13/2020 16:29:18,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 16:29:18,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,58bf4367-f20c-4ef6-bcb1-611b10651313
-1,,VP_AW115-G23_1630999_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,12,75,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,Tree 74ft east of endpole. Tree is sloped towards facilities. ,,,,,,,Unit,No,Not Invoiced,,,,TBD,sfulfj_awrr,5/13/2020 16:38:59,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 16:38:59,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,4a2e839b-713e-4130-9c49-10b8930e8fd6
-1,,VP_AW115-G23_1631000_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,15,90,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,Tree 80ft east of endpole. Tree is sloped towards facilities. ,,,,,,,Unit,No,Not Invoiced,,,,TBD,sfulfj_awrr,5/13/2020 16:41:48,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 16:41:48,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,75039284-a8f5-4200-94b6-a7e5929dbb35
-1,,VP_AW115-G23_1631001_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,17,90,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,Tree 80ft east of endpole. Tree is sloped towards facilities. ,,,,,,,Unit,No,Not Invoiced,,,,TBD,sfulfj_awrr,5/13/2020 16:45:10,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 16:45:10,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,2eb7cbba-83da-4e65-86b8-63e06f9bfdc2
-1,,VP_AW115-G23_1631002_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,15,90,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"Tree 80ft east of endpole. Tree is sloped towards facilities and slight lean towards lines, weighted away",,,,,,,Unit,No,Not Invoiced,,,,TBD,sfulfj_awrr,5/13/2020 16:48:24,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 16:48:24,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,0dd63803-629d-429a-ba8d-d13824f77263
-1,,VP_AW115-G23_1631003_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Work Identified,,JEF_Jefferson Resources,Ponderosa Pine,No,No,13,80,Do Not ABATE,,,R2B_Rmv 2-B,Haul offsite,,None Observed,"Tree 25ft east of endpole. Tree overhangs guy wire, trim to scope would remove more than 1/3 canopy",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash ,sfulfj_awrr,5/13/2020 16:59:49,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 16:59:49,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,4c933a47-99b9-41f4-ac5b-4fd0c5721538
-1,,VP_AW115-G23_1631004_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,19,100,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,Tree 28ft east of endpole. Tree is sloped towards facilities ,,,,,,,Unit,No,Not Invoiced,,,,TBD,sfulfj_awrr,5/13/2020 17:05:36,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 17:05:36,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,0d65a62d-ecc8-415f-a8e9-72c1979e6fe1
-1,,VP_AW115-G23_1631005_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,12,80,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,Tree 44ft east of endpole. Tree is sloped towards facilities. Very poor canopy size,,,,,,,Unit,No,Not Invoiced,,,,TBD,sfulfj_awrr,5/13/2020 17:10:02,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 17:10:02,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,c4969826-db15-421d-9546-9ca3fcc4dab4
-1,,VP_AW115-G23_1631006_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,16,95,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,Tree 65ft east of endpole. Tree is sloped towards facilities. ,,,,,,,Unit,No,Not Invoiced,,,,TBD,sfulfj_awrr,5/13/2020 17:26:16,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 17:26:16,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,752b548c-05ce-4c1b-a630-aaaebadebe22
-1,,VP_AW115-G23_1631007_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Work Identified,,JEF_Jefferson Resources,Ponderosa Pine,No,No,22,106,Do Not ABATE,,,R2B_Rmv 2-B,Haul offsite,,None Observed,Tree 20ft east of endpole. Tree overhangs guy. Trim to scope would remove more than 1/3 canopy.,,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash ,sfulfj_awrr,5/13/2020 17:32:55,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 17:32:55,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,b505ae75-e1fd-4076-a1cd-cd2ab10827b1
-1,,VP_AW115-G23_1631008_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Work Identified,,JEF_Jefferson Resources,Ponderosa Pine,No,Yes,8,65,ABATE,,,F1B_FP-Rmv1 B,Haul offsite,,None Observed,Tree 20ft east of endpole. Tree dead. No canopy and fungus present,,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash ,sfulfj_awrr,5/13/2020 17:40:38,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 17:40:38,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,e0a88adf-a718-42bb-b691-88603bff1537
-1,,VP_AW115-G23_1631009_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Work Identified,,JEF_Jefferson Resources,Ponderosa Pine,No,Yes,7,62,ABATE,,,F1B_FP-Rmv1 B,Haul offsite,,None Observed,Tree 20ft east of endpole. Poor taper tree with poor canopy sloped and leaning towards lines.,,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash ,sfulfj_awrr,5/13/2020 17:43:33,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 17:43:33,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,045030b6-77f2-4950-9282-11090942ff24
-1,,VP_AW115-G23_1631010_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Work Identified,,JEF_Jefferson Resources,Ponderosa Pine,No,No,21,100,ABATE,,,F2B_FP-Rmv2 B,Haul offsite,,None Observed,Tree 16ft east of endpole. Tree overhangs guy. Trim to scope would remove more than 1/3 canopy.,,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash ,sfulfj_awrr,5/13/2020 17:52:12,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,sfulfj_awrr,5/13/2020 17:48:48,BE_geomartawrrprod,5/13/2020 19:32:53,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,8bce9e33-0a0e-4187-9145-2372f6befce5
-1,,VP_AW115-G23_1631413_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,No Work Required Under EVM,,JEF_Jefferson Resources,Cedar,No,No,41,115,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"0.7 span from pole 10 to end pole, 45’ south of line ",,,,,,,Unit,No,Not Invoiced,,,,,sdemaj_awrr,5/13/2020 17:20:21,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,sdemaj_awrr,5/13/2020 17:20:21,BE_geomartawrrprod,5/13/2020 19:33:01,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,4c9818fd-8b90-4ee1-a59f-c784387c7690
-1,,VP_AW115-G23_1631414_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,26,80,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"0.6 span from pole 10 to end pole, 70’ south of line ",,,,,,,Unit,No,Not Invoiced,,,,,sdemaj_awrr,5/13/2020 17:40:56,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,sdemaj_awrr,5/13/2020 17:34:46,BE_geomartawrrprod,5/13/2020 19:33:01,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,0dbadcd4-3e23-4fda-a86f-5d33ee27d5d6
-1,,VP_AW115-G23_1631415_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,23,70,ABATE,,,F2B_FP-Rmv2 B,Haul offsite,,None Observed,"0.6 span from pole 10 to end pole, 60’ south of line ",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash ,sdemaj_awrr,5/13/2020 17:37:21,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,sdemaj_awrr,5/13/2020 17:37:21,BE_geomartawrrprod,5/13/2020 19:33:01,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,546532a6-03f0-4235-9952-53d4d8718036
-1,,VP_AW115-G23_1631416_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,33,130,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"0.6 span from pole 10 to end pole, 60’ south of line ",,,,,,,Unit,No,Not Invoiced,,,,,sdemaj_awrr,5/13/2020 17:39:18,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,sdemaj_awrr,5/13/2020 17:39:18,BE_geomartawrrprod,5/13/2020 19:33:01,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,350b4dee-b507-4d05-af45-c730d7bed80c
-1,,VP_AW115-G23_1631417_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,34,140,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"0.6 span from pole 10 to end pole, 55’ south of line ",,,,,,,Unit,No,Not Invoiced,,,,,sdemaj_awrr,5/13/2020 17:42:27,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,sdemaj_awrr,5/13/2020 17:42:27,BE_geomartawrrprod,5/13/2020 19:33:01,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,f78e6875-790d-43be-825a-6772d67df426
-1,,VP_AW115-G23_1631418_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,27,125,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"0.6 span from pole 10 to end pole, 25’ south of line ",,,,,,,Unit,No,Not Invoiced,,,,,sdemaj_awrr,5/13/2020 18:01:43,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,sdemaj_awrr,5/13/2020 18:01:43,BE_geomartawrrprod,5/13/2020 19:33:01,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,7311da81-0bd3-4b66-a899-236ebb2a3635
-1,,VP_AW115-G23_1631419_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,Work Identified,,JEF_Jefferson Resources,Ponderosa Pine,No,No,24,100,ABATE,,,F2B_FP-Rmv2 B,Haul offsite,,None Observed,"0.5span from pole 10 to end pole, 20’ south of line ",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash ,sdemaj_awrr,5/13/2020 18:08:41,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,sdemaj_awrr,5/13/2020 18:08:41,BE_geomartawrrprod,5/13/2020 19:33:01,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,d3764f1e-1346-4ba6-9a81-e66145753396
-1,,VP_AW115-G23_1631420_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,Work Identified,,JEF_Jefferson Resources,Ponderosa Pine,No,No,12,65,ABATE,,,F2B_FP-Rmv2 B,Haul offsite,,None Observed,"0.6 span from pole 10 to end pole, 20’ south of line ",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash ,sdemaj_awrr,5/13/2020 18:12:57,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,sdemaj_awrr,5/13/2020 18:12:57,BE_geomartawrrprod,5/13/2020 19:33:01,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,9bbce8ce-a409-4c0d-a43b-104754ffc017
-1,,VP_AW115-G23_1631421_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,14,55,Do Not ABATE,,,F2B_FP-Rmv2 B,Haul offsite,,None Observed,"0.5 span from pole 10 to end pole, 20’ south of line ",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash ,sdemaj_awrr,5/13/2020 18:18:26,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,sdemaj_awrr,5/13/2020 18:18:26,BE_geomartawrrprod,5/13/2020 19:33:01,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,2d79a0ce-0f5e-4ca6-a850-c2fa6d68d44a
-1,,VP_AW115-G23_1631422_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,Work Identified,,JEF_Jefferson Resources,Cedar,No,No,5,25,Do Not ABATE,,,F1A_FP-Rmv1 A,Haul offsite,,None Observed,"0.5 span from pole 10 to end pole, 20’ south of line ",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash ,sdemaj_awrr,5/13/2020 18:42:59,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,sdemaj_awrr,5/13/2020 18:40:09,BE_geomartawrrprod,5/13/2020 19:33:01,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,d67228d9-d4f4-40ab-a09c-789ec167a487
-1,,VP_AW115-G23_1631423_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,Work Identified,,JEF_Jefferson Resources,Brush (misc),No,No,3,20,Do Not ABATE,,,BC_Br Rmv,Haul offsite,,None Observed,"0.5 span from pole 10 to end pole, 20’ south of line ",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash ,sdemaj_awrr,5/13/2020 18:41:56,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,sdemaj_awrr,5/13/2020 18:41:56,BE_geomartawrrprod,5/13/2020 19:33:01,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,e2ce5252-c8bb-4b48-bd5e-977c57c28ee4
-1,,VP_AW115-G23_1631424_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,Work Identified,,JEF_Jefferson Resources,Ponderosa Pine,No,No,9,36,Do Not ABATE,,,R1A_Rmv 1-A,Haul offsite,,None Observed,"0.4 span from pole 10 to end pole, beneath line ",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash ,sdemaj_awrr,5/13/2020 18:45:13,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,sdemaj_awrr,5/13/2020 18:45:13,BE_geomartawrrprod,5/13/2020 19:33:01,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,e4f01ed2-2ec6-4a83-a27b-29267d1bda97
-1,,VP_AW115-G23_1631425_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,Work Identified,,JEF_Jefferson Resources,Sugar Pine,No,Yes,5,15,Not a Strike Tree,,,R1B_Rmv 1-B,Haul offsite,,None Observed,0.9 span pole 10 to end pole under line snag,,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash ,cwongj_awrr,5/13/2020 17:32:27,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,cwongj_awrr,5/13/2020 17:32:27,BE_geomartawrrprod,5/13/2020 19:33:02,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,302ac87b-dbb8-44fb-9801-5127c09aedc2
-1,,VP_AW115-G23_1631426_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,10,20,Not a Strike Tree,,,R1B_Rmv 1-B,Haul offsite,,None Observed,0.9 span pole 10 to end pole 5 ft south of line. Previously topped and will eventually encroach or die,,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash ,cwongj_awrr,5/13/2020 17:34:52,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,cwongj_awrr,5/13/2020 17:34:11,BE_geomartawrrprod,5/13/2020 19:33:02,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,79ae91c8-ccfb-4a1f-b130-9146d878201b
-1,,VP_AW115-G23_1631427_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,13,60,ABATE,,,F2B_FP-Rmv2 B,Haul offsite,,None Observed,0.8 span pole 10 to end pole 15 ft south of line. Reformed top from blowout,,,,,,,Unit,No,Not Invoiced,,,,Remove all wood and slash,cwongj_awrr,5/13/2020 17:43:26,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,cwongj_awrr,5/13/2020 17:41:03,BE_geomartawrrprod,5/13/2020 19:33:02,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,516a1879-f39b-42ba-bed1-f29ffb55a15f
-1,,VP_AW115-G23_1631428_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,31,135,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,0.8 span pole 10 to end pole 25 ft south of line,,,,,,,Unit,No,Not Invoiced,,,,Tbd,cwongj_awrr,5/13/2020 17:50:34,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,cwongj_awrr,5/13/2020 17:50:34,BE_geomartawrrprod,5/13/2020 19:33:02,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,1038635e-da48-4afe-88f7-4c601b60a609
-1,,VP_AW115-G23_1631429_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,No Work Required Under EVM,,JEF_Jefferson Resources,Cedar,No,No,16,50,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,0.8 span pole 10 to end pole 30ft south of line,,,,,,,Unit,No,Not Invoiced,,,,Tbd,cwongj_awrr,5/13/2020 17:55:24,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,cwongj_awrr,5/13/2020 17:55:24,BE_geomartawrrprod,5/13/2020 19:33:02,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,941d3a6f-b945-4ccc-9c3c-8d981975e073
-1,,VP_AW115-G23_1631430_2020,BRUNSWICK 1105,No,CIP_AW115-G23_379033,No Work Required Under EVM,,JEF_Jefferson Resources,Sugar Pine,No,No,6,45,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,0.8 span pole 10 to end pole 40ft south of line,,,,,,,Unit,No,Not Invoiced,,,,Tbd,cwongj_awrr,5/13/2020 17:59:06,Sierra,SI_Sierra,,13127 SARGENT AND JACOBS DR,NEVADA CITY,cwongj_awrr,5/13/2020 17:59:06,BE_geomartawrrprod,5/13/2020 19:33:02,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_815003,efc66f4d-74cf-4f91-8b32-4f11f0445d18
